s_min,1
s_max,4000.0
num_s,30
d,2
lamda,1
num_cores,35
num_trials,100
factor,0.5
scaling,log-scale-factor-0.5
T,1.0,138.89655172413794,276.7931034482759,414.68965517241384,552.5862068965517,690.4827586206897,828.3793103448277,966.2758620689656,1104.1724137931035,1242.0689655172414,1379.9655172413793,1517.8620689655172,1655.7586206896553,1793.6551724137933,1931.5517241379312,2069.448275862069,2207.344827586207,2345.241379310345,2483.137931034483,2621.034482758621,2758.9310344827586,2896.8275862068967,3034.7241379310344,3172.6206896551726,3310.5172413793107,3448.4137931034484,3586.3103448275865,3724.206896551724,3862.1034482758623,4000.0
0,inf,inf,inf,inf,756.7621981932367,941.799572060405,1099.4113898912817,1233.8874906735725,1363.2029207326102,1511.968024798857,1667.3513617111466,inf,1957.0043023472363,2106.4122505186865,2265.8062407079947,2417.33957653767,2583.3738009076237,2731.89681476916,2884.613232968256,3031.101389791573,3191.103372721162,3342.460761991563,3492.6500595486004,3644.873812347888,3792.8145905322112,3943.178968342359,4091.804379453093,4242.986455133726,4394.392629680164,4543.9290659247845
1,inf,inf,inf,inf,756.7621981932367,941.799572060405,1099.4113898912817,1233.8874906735725,1363.2029207326102,1511.968024798857,1667.3513617111466,inf,1957.0043023472363,2106.4122505186865,2265.8062407079947,2417.33957653767,2583.3738009076237,2731.89681476916,2884.613232968256,3031.101389791573,3191.103372721162,3342.460761991563,3492.6500595486004,3644.873812347888,3792.8145905322112,3943.178968342359,4091.804379453093,4242.986455133726,4394.392629680164,4543.9290659247845
2,inf,inf,inf,inf,756.7621981932367,941.799572060405,1099.4113898912817,1233.8874906735725,1363.2029207326102,1511.968024798857,1667.3513617111466,inf,1957.0043023472363,2106.4122505186865,2265.8062407079947,2417.33957653767,2583.3738009076237,2731.89681476916,2884.613232968256,3031.101389791573,3191.103372721162,3342.460761991563,3492.6500595486004,3644.873812347888,3792.8145905322112,3943.178968342359,4091.804379453093,4242.986455133726,4394.392629680164,4543.9290659247845
3,inf,inf,inf,inf,756.7621981932367,941.799572060405,1099.4113898912817,1233.8874906735725,1363.2029207326102,1511.968024798857,1667.3513617111466,inf,1957.0043023472363,2106.4122505186865,2265.8062407079947,2417.33957653767,2583.3738009076237,2731.89681476916,2884.613232968256,3031.101389791573,3191.103372721162,3342.460761991563,3492.6500595486004,3644.873812347888,3792.8145905322112,3943.178968342359,4091.804379453093,4242.986455133726,4394.392629680164,4543.9290659247845
4,inf,inf,inf,inf,756.7621981932367,941.799572060405,1099.4113898912817,1233.8874906735725,1363.2029207326102,1511.968024798857,1667.3513617111466,inf,1957.0043023472363,2106.4122505186865,2265.8062407079947,2417.33957653767,2583.3738009076237,2731.89681476916,2884.613232968256,3031.101389791573,3191.103372721162,3342.460761991563,3492.6500595486004,3644.873812347888,3792.8145905322112,3943.178968342359,4091.804379453093,4242.986455133726,4394.392629680164,4543.9290659247845
5,inf,inf,inf,inf,756.7621981932367,941.799572060405,1099.4113898912817,1233.8874906735725,1363.2029207326102,1511.968024798857,1667.3513617111466,inf,1957.0043023472363,2106.4122505186865,2265.8062407079947,2417.33957653767,2583.3738009076237,2731.89681476916,2884.613232968256,3031.101389791573,3191.103372721162,3342.460761991563,3492.6500595486004,3644.873812347888,3792.8145905322112,3943.178968342359,4091.804379453093,4242.986455133726,4394.392629680164,4543.9290659247845
6,inf,inf,inf,inf,756.7621981932367,941.799572060405,1099.4113898912817,1233.8874906735725,1363.2029207326102,1511.968024798857,1667.3513617111466,inf,1957.0043023472363,2106.4122505186865,2265.8062407079947,2417.33957653767,2583.3738009076237,2731.89681476916,2884.613232968256,3031.101389791573,3191.103372721162,3342.460761991563,3492.6500595486004,3644.873812347888,3792.8145905322112,3943.178968342359,4091.804379453093,4242.986455133726,4394.392629680164,4543.9290659247845
7,inf,inf,inf,inf,756.7621981932367,941.799572060405,1099.4113898912817,1233.8874906735725,1363.2029207326102,1511.968024798857,1667.3513617111466,inf,1957.0043023472363,2106.4122505186865,2265.8062407079947,2417.33957653767,2583.3738009076237,2731.89681476916,2884.613232968256,3031.101389791573,3191.103372721162,3342.460761991563,3492.6500595486004,3644.873812347888,3792.8145905322112,3943.178968342359,4091.804379453093,4242.986455133726,4394.392629680164,4543.9290659247845
8,inf,inf,inf,inf,756.7621981932367,941.799572060405,1099.4113898912817,1233.8874906735725,1363.2029207326102,1511.968024798857,1667.3513617111466,inf,1957.0043023472363,2106.4122505186865,2265.8062407079947,2417.33957653767,2583.3738009076237,2731.89681476916,2884.613232968256,3031.101389791573,3191.103372721162,3342.460761991563,3492.6500595486004,3644.873812347888,3792.8145905322112,3943.178968342359,4091.804379453093,4242.986455133726,4394.392629680164,4543.9290659247845
9,inf,inf,inf,inf,756.7621981932367,941.799572060405,1099.4113898912817,1233.8874906735725,1363.2029207326102,1511.968024798857,1667.3513617111466,inf,1957.0043023472363,2106.4122505186865,2265.8062407079947,2417.33957653767,2583.3738009076237,2731.89681476916,2884.613232968256,3031.101389791573,3191.103372721162,3342.460761991563,3492.6500595486004,3644.873812347888,3792.8145905322112,3943.178968342359,4091.804379453093,4242.986455133726,4394.392629680164,4543.9290659247845
10,inf,inf,inf,inf,756.7621981932367,941.799572060405,1099.4113898912817,1233.8874906735725,1363.2029207326102,1511.968024798857,1667.3513617111466,inf,1957.0043023472363,2106.4122505186865,2265.8062407079947,2417.33957653767,2583.3738009076237,2731.89681476916,2884.613232968256,3031.101389791573,3191.103372721162,3342.460761991563,3492.6500595486004,3644.873812347888,3792.8145905322112,3943.178968342359,4091.804379453093,4242.986455133726,4394.392629680164,4543.9290659247845
11,inf,inf,inf,inf,756.7621981932367,941.799572060405,1099.4113898912817,1233.8874906735725,1363.2029207326102,1511.968024798857,1667.3513617111466,inf,1957.0043023472363,2106.4122505186865,2265.8062407079947,2417.33957653767,2583.3738009076237,2731.89681476916,2884.613232968256,3031.101389791573,3191.103372721162,3342.460761991563,3492.6500595486004,3644.873812347888,3792.8145905322112,3943.178968342359,4091.804379453093,4242.986455133726,4394.392629680164,4543.9290659247845
