s_min,1
s_max,9000.0
num_s,30
d,2
lamda,1
num_cores,50
num_trials,100
factor,0.5
scaling,log-scale-factor-0.5
T,1.0,311.3103448275862,621.6206896551724,931.9310344827586,1242.2413793103449,1552.5517241379312,1862.8620689655172,2173.1724137931037,2483.4827586206898,2793.793103448276,3104.1034482758623,3414.4137931034484,3724.7241379310344,4035.034482758621,4345.344827586207,4655.6551724137935,4965.9655172413795,5276.275862068966,5586.586206896552,5896.896551724139,6207.206896551725,6517.517241379311,6827.827586206897,7138.137931034483,7448.448275862069,7758.758620689656,8069.068965517242,8379.379310344828,8689.689655172415,9000.0
0,inf,inf,856.8000173377167,1171.1911592118843,1509.3378180613806,1861.6866156165308,2205.7538223311058,2534.0903704037974,2874.2842003447254,3217.5374584538195,3557.2495525168106,3901.3691079797877,4239.68522427687,4582.791946115855,4912.19203051887,5260.788092170872,5587.027636411675,5927.586959793378,6260.323757999243,6598.756755711481,6940.739753490168,7266.262108328529,7591.468984282604,7928.173926190478,8264.614267042494,8596.916936289574,8930.413021917058,9263.708662745023,9591.146020760028,9923.055998617961
1,inf,inf,899.5196322515604,1212.8950686297997,1538.8389984138694,1875.7042212744516,2213.852597472663,2561.785377830733,2890.211519491784,3240.138553781241,3573.799088001359,3922.5991567187066,4251.715758974858,4581.446169802621,4913.178073525062,5250.573172149102,5575.310899686491,5911.231758511693,6246.163347952244,6589.815824580219,6927.308413824281,7262.125503075768,7596.747026201176,7914.062298072145,8247.85591273516,8579.869843397555,8917.67679900819,9253.250901847641,9590.203556756243,9922.262279293727
2,inf,inf,863.0408994561727,1178.3672548969002,1515.6512431559186,1874.4426886394062,2202.8922860819584,2534.9587921438506,2884.199062362656,3227.2142513622157,3565.020682001007,3907.6039153143047,4243.156951396165,4581.871557960865,4904.057081839854,5245.437795947465,5581.735712797601,5920.332893193994,6259.663195720417,6595.306727985008,6918.847534730449,7262.051547969403,7590.866486054197,7929.2294479661505,8263.330336767143,8601.38423005166,8928.43536362511,9258.64109711667,9599.334912103333,9929.106506549751
3,inf,810.5800821458747,829.2473457821048,1172.7221645129239,1525.3518457927862,1865.4279785608421,2210.165615536199,2537.40852066501,2880.62746316578,3219.098444822161,3567.9211999608424,3906.8010579807556,4240.780500073297,4574.865037506934,4911.926791312907,5255.278313875578,5595.874879661976,5928.844530473552,6262.443367415989,6597.350663409302,6920.462561529142,7257.567576498164,7598.877458128215,7937.654986985325,8264.392701023511,inf,8930.1290940688,9262.562547162099,9597.239972135967,9933.82995079921
4,inf,inf,865.9476246707885,1218.6754469545433,1569.1382803324161,1898.2593808377262,2233.255110955217,2556.7141850858766,2893.446423533071,3234.2189201245315,3572.780751245408,3907.899305542387,4241.3588885363515,4584.791985327579,4923.001057470908,5259.851438054862,5602.115692676121,5938.060242244943,6272.916709487747,6603.312539148567,6939.226324184059,7278.210783418134,7607.8316955954715,7935.849665062843,8270.021841646803,8600.454226109234,8935.410609617064,9271.866473691198,9598.68889146839,9932.89819749795
5,inf,inf,879.1571839068906,1177.6226675851078,1524.3175207734914,1870.487376379109,2208.6282300714993,2546.462007433747,2892.1803080250734,3230.5302991254566,3562.3676906396195,3899.259985800739,4236.354068887681,4575.519099377402,4915.02009004837,5261.011786421328,5583.3346043725705,5921.591572233709,6258.597105936594,6603.6312056477445,6933.086536675573,7271.357285567236,7601.475604730526,7932.054275816751,8267.413273327114,8605.6747701753,8936.48217564339,9271.023856633557,9598.0228201384,9928.637089379872
6,inf,inf,878.6820880185343,1230.5195633759222,1571.4886440223709,1864.5480024632798,2218.041899079808,2545.780889852306,2877.620849515196,3221.095389030708,3571.5159662353403,3907.6728565781145,4250.134741797285,4591.038203631382,4922.153497337423,5257.767968822562,5587.587277526476,5915.7583628055,6251.159386939291,6581.453134000785,6915.7195161366935,7244.371670529751,7584.252320864364,7913.857102405243,8249.354210513684,8580.761994557422,8915.037113170374,9251.23977031153,9582.425905170576,9914.928579684842
7,inf,inf,inf,1199.0707961313108,1557.2416854951705,1895.5533514613317,2217.3466044117804,2550.506822228887,2897.4353652792565,3234.3739226609764,3566.2852624072243,3905.216438312342,4241.217970188914,4582.693463080293,4909.515569572233,5256.430097892877,5580.628881268598,5907.68055567687,6255.331400028705,6591.039816777294,6937.824170462448,7264.278242506576,7604.677493256447,7932.9007911110775,8267.416736700956,8604.153713226782,8937.082541290241,9274.65012926285,9604.846421386945,9941.7543283667
8,inf,inf,898.1828940675816,1176.7190564296031,1535.9716144564422,1885.4014293165772,2219.3824181059654,2559.9249601639494,2895.214574895952,3232.876575906109,3567.2519294144986,3900.386550283657,4237.341142273894,4570.510930515523,4912.640367711361,5239.365403418546,5575.154277250788,5911.686057596825,6245.78875574873,6584.625823839074,6925.809073481736,7258.406182533438,7593.787184132262,7933.889363559513,8269.038661307504,8602.143533985567,8931.621627479248,9266.264161380419,9596.489981703626,9935.62466822205
