s_max,2000.0
num_s,30
d,2
lamda,1
num_cores,50
num_trials,100
factor,0.6
scaling,log-scale-factor-0.6
T,1.0,2.0,72.35714285714286,143.71428571428572,144.71428571428572,215.07142857142858,286.42857142857144,287.42857142857144,357.78571428571433,429.14285714285717,430.14285714285717,500.5,571.8571428571429,572.8571428571429,643.2142857142858,714.5714285714287,715.5714285714287,785.9285714285714,857.2857142857143,858.2857142857143,928.6428571428572,1000.0,1001.0,1143.7142857142858,1286.4285714285716,1429.1428571428573,1571.857142857143,1714.5714285714287,1857.2857142857144,2000.0
0,inf,inf,116.36907490200755,178.30982244408705,inf,251.4311577443073,328.3775484822382,329.37733917291746,412.7737189745195,481.75974619892116,483.5156983104695,559.0604826124161,631.8606329964883,632.8501295516744,707.8491201101095,781.8435222541452,784.1321769939951,857.3384032524751,931.4435628572635,933.7333225299412,1010.8781522873638,1084.496663390213,1085.584153024633,1240.2994204698052,1392.3061498402408,1536.8662392686288,1687.9348245485976,1836.4489222171455,1987.7030968379022,2136.414072812165
1,inf,inf,inf,177.25935212256212,178.35252195581995,inf,334.33018418160987,335.3330511846156,404.85272499151426,479.5681651710774,480.96382543608394,560.1182420413802,633.5013611434244,634.4894220603856,710.1479928858748,789.6626200959768,790.8922688958069,864.084528116504,940.5331209770849,941.6402759232233,1013.6848729800208,1092.3768360337554,1092.524402279081,1238.359208401137,1387.928986150167,1539.5892718279667,1688.2611652024423,1837.953497082944,1988.0834989778812,2134.737028329896
2,inf,inf,inf,185.1933122348087,190.27067420287779,253.04592176252496,328.107258173114,329.11057173888463,406.74751672510706,481.0025065805116,481.29809700549737,555.2006259671532,631.3584623772131,633.9116654440271,708.0688875690436,782.8544707699451,783.1012473443617,857.7469616777698,935.4897285038712,936.505348262921,1010.6705160302745,1085.348557723933,1086.4789767053733,1235.8158267210454,1387.1129141091294,1538.2190375445828,1687.1490062348228,1837.357915861255,1989.09767212855,2139.7560522725535
3,inf,inf,104.91641377169279,174.71047803193127,185.3124428959758,251.34211044670886,330.1899048224481,331.20456421678153,407.77527730659017,482.71403768065784,483.6297615750033,556.1033411055544,632.9886782690835,634.0713102121857,708.5835427969697,781.6718081884829,782.6480112649051,858.6324319495683,933.6103389308405,934.0712369274846,1007.653725449795,1084.2282195197058,1085.341946725476,1240.365616455761,1386.3386688303556,1538.4368553332677,1685.7074753443621,1833.8113571715999,1982.1818163270034,2133.324428341728
4,inf,inf,145.94716269503917,186.03902359848144,186.3687456379659,260.82650662034854,331.88633589566405,332.83132126609684,406.350364560383,inf,inf,559.0795789037087,638.4349170351105,638.2192578813067,711.2351818751259,786.6155361591306,787.6142128977516,860.9756401179791,937.2795236854381,938.2919632183397,1010.6498798813732,1084.7039299213666,1085.2883206793483,1237.2423624108906,1383.8302645802,1533.1791629346917,1682.621748208023,1831.6359517373378,1984.2903971045216,2134.2441600345933
5,inf,inf,144.6005920856785,188.87672889838035,189.48777985003946,276.68457615126414,327.7118588780133,328.6427571028317,409.0143060133426,484.0633164616295,484.7523981146829,565.7127826744005,636.2634665577724,637.2609860973993,711.8027663722738,785.8877452682615,786.9023241788938,860.98067707339,934.973909529966,935.796005347357,1010.0471181288608,1082.2485373352633,1083.2386731755046,1235.6235597749396,1389.6138302818742,1540.008445523356,1688.0720022321404,1837.563874495398,1986.5363994869354,2136.3931703010403
6,inf,inf,98.85234593904042,183.11938072616613,183.68963015900007,256.1905518139449,331.1322647961148,331.74736162212787,408.02447208108265,483.08804017948376,484.13270737089175,555.3012952638186,633.5680967246587,634.3733770170852,707.8454652690866,777.4357695103238,779.2586390404879,855.7021325069609,929.8726196805203,930.8525593926904,1006.4224782640084,1085.5862845783881,1086.5214816747564,1238.7506122444772,1386.8680677841535,1538.1408228881612,1688.1838631729956,1837.4350019644812,1986.1787815754137,2133.651311704337
7,inf,inf,99.41421294144732,175.55470890216304,183.61667722337336,250.9344405095099,329.0733762966197,330.1522358939457,405.53637019090513,480.8322510736578,482.0016642108774,556.8143353857545,635.5403238909901,637.7057821811389,710.3912238489088,785.4618686290271,786.3617921584128,857.8078122064101,936.9890025192614,937.0684160055395,1010.5721456987143,1087.806138635624,1097.7191853026616,1236.456370332379,1385.9640039395792,1536.5813144276929,1686.7848973242058,1837.6946458592736,1990.4682136036738,2136.9544655227487
8,inf,inf,100.9109335802715,188.40897653358743,188.41749465560616,255.50985719537636,330.6919731048996,330.67444092161224,inf,481.22212225878343,482.0745339109491,553.7733358976909,632.2869080015122,633.0911923157131,707.9271809191174,780.9953654321062,781.5970593364411,857.0238544250744,931.5500659091693,932.350458330261,1007.9942394734586,1082.4886223513631,1083.5646265093264,1233.303534329561,1387.1022554644787,1538.170384813519,1688.682580785136,1838.655606050595,1989.2249828183512,2139.1280044845835
