s_min,100.0
s_max,2000
num_s,4
d,2
lamda,1
num_cores,50
num_trials,100
factor,0.7
scaling,log-scale-factor-0.7
T,100.0,200.0,400.0,800.0
0,55.97323251393454,114.20788781074258,211.81446717787622,420.2811541860957
1,62.85080451699293,111.23064810668846,212.56920873654246,420.91452893302807
2,56.61094997450719,110.46682352996389,214.11440962187604,417.6369837196838
3,58.11913428406071,106.40284462714843,213.76665435466134,419.38087197720273
4,58.94660381808066,108.86933682664056,211.4440350604261,419.0740055921475
5,58.71851717760836,108.55186267291636,213.46406236701475,417.4480338418629
6,56.05725419160295,109.77909207210656,215.87253749005387,419.2985587628662
7,54.77397802726548,109.78308820061278,212.94856836972178,421.39673943905717
8,54.71585684016443,107.75582198539004,211.8541163437303,422.16396187763894
9,59.14193166689173,106.77641529282509,212.17958221408077,419.1031211355497
10,57.343605061093804,106.90211219468343,213.39387767909437,420.38031765002165
11,56.495641130227796,110.15582795412627,213.5156244170298,421.4511484068504
12,62.68482960915106,110.66295059974598,213.7270701614027,419.4971559340745
13,56.772146848622434,108.047911288407,210.75825491737888,419.51168112039926
14,54.569301220794635,111.82222129622896,213.43542230281966,421.69031695979993
15,59.93584308454077,111.02540666211242,212.2291583030317,420.895217303594
16,59.10075091259427,108.24125983908982,213.04267604907355,419.66098626352647
17,56.754276931823156,110.06140508330972,214.6786544223213,418.54599636714687
18,59.28031710840041,108.13397497863612,210.43530303214706,418.41876934380196
19,55.92449624133144,110.55703719083427,214.32986122027202,417.3841952844616
20,56.90065008634786,108.18721405574814,211.7676737087734,420.7551311696501
21,57.27815229948476,111.90497782219234,214.176880181317,423.5013952816896
22,60.50598033597692,114.45984803643888,212.9412915676511,416.43488837320183
23,57.45052975283398,108.1923910837864,212.09334081021984,420.26559839256856
24,55.89753361884204,109.44615570245581,213.79442451245643,422.60455547633796
25,54.884648408641205,111.48823539404773,214.86326224094915,417.8459103540406
26,66.31689525454495,109.60430123035563,213.10375366129117,417.96288400702093
