s_max,2000
num_s,10
d,2
lamda,1
num_cores,40
num_trials,100
scaling,log-scale-factor-1.0
T,1.0,2.0,250.75,500.5,501.5,750.25,1000.0,1001.0,1500.5,2000.0
35,inf,inf,254.9602643293976,507.1440805978979,508.11942785773556,758.8815002842986,1010.0841877823092,1011.0806731643048,1513.1280605714846,2014.9654061222025
36,inf,inf,255.20091085061205,505.860466724706,506.84657506855746,758.488463860563,1009.4304080260436,1010.4416328212424,1513.6897293465693,2015.8765503776333
37,inf,2.4389287247189038,255.4954919474635,507.0143855979971,507.96856849470583,758.1208503439493,1009.1941098258325,1010.2307287071678,1513.2113011017664,2015.886132566867
38,inf,inf,255.17629173542872,506.622973987597,507.61587130881435,758.2438548955017,1009.7638101996235,1010.7254354782161,1513.0546104108084,2015.4897867286932
39,inf,inf,254.36076311740715,506.6368659849527,507.6137934169305,758.6699928606749,1010.0701817493222,1011.0226464489015,1512.9626258483986,2015.586154270124
40,inf,2.707489739268131,255.35271129563472,506.52470582391885,507.56922160486323,757.9794107144118,1009.9648252894453,1010.9816412149601,1513.201382409353,2015.4782942434927
41,inf,inf,254.83348510970194,506.5357530282116,507.9605447386112,757.660508966732,1009.3069767937383,1010.2884427566519,1513.1093197407884,2015.5446727029453
42,inf,inf,254.54385387493707,506.85146167225116,507.83713281990606,758.3660030954535,1009.9640908004943,1010.958700008376,1513.3708639751583,2015.1777083767474
43,inf,2.048069135676988,254.82927573220897,506.67601512155704,507.67102481698,758.3939921090549,1009.7602045864422,1010.7333166710006,1512.7897453913174,2015.268551295271
44,inf,inf,254.68015513191062,506.65502081798104,507.698105360087,758.1050416200084,1009.4803253369902,1010.4995873519695,1513.2483712967162,2015.0602295836022
45,inf,inf,255.05128715489835,506.58388620664505,507.59038638740566,758.1268285940972,1010.2151936301786,1011.2051987969038,1513.4973208189701,2015.9917118132514
46,inf,inf,255.40265331015436,507.21516331705027,508.20973297586164,758.7858897814659,1009.332086180688,1010.3441986024432,1513.0756435370834,2016.0750095044
47,inf,2.040274922743381,254.55006091210174,506.93669127573736,507.9208539273592,758.4331302834878,1010.150256195388,1011.0625186963545,1513.260175374055,2016.2185604284896
48,inf,inf,254.83284811168033,506.5155369902475,507.6461603103295,758.0155335900255,1009.2241799093912,1010.2543475194939,1512.7814129083476,2014.939066946259
49,inf,inf,254.44112016677613,506.887110351302,507.9773182429677,758.6884881707028,1009.7731858967946,1010.8731681071862,1513.5691507501222,2015.6105803593334
50,inf,inf,255.4635768482164,506.690590407971,507.5968459966608,757.9253491420718,1009.7002501257012,1010.6096383732144,1513.0461627432812,2014.573400664244
51,inf,inf,255.8201237760749,507.900278177731,508.8618889610246,758.687295328268,1010.2026299208525,1011.2032838346519,1513.691938734341,2015.6919147991707
52,inf,inf,254.62902885363226,506.8444909456168,507.6963344469467,757.837415849086,1009.4592160764781,1010.4592006531891,1512.7593602642578,2015.2327634802004
53,inf,inf,254.7838393980067,506.8460933957425,507.8155532610586,758.1851722908629,1009.5997927869648,1010.5766567718221,1512.6428249338353,2015.3876822686302
54,inf,2.0687635092541345,254.44000655309628,506.0966055328496,507.0710986623144,757.5904165468853,1009.7737659263654,1010.7280587832488,1513.7716065173547,2016.0911434760083
55,inf,inf,253.6825340197204,505.6572867655835,506.6716054954412,757.8420341063073,1009.5691881907076,1010.5764916980894,1513.8435410725403,2015.0246454153432
56,inf,inf,254.9515851651137,507.0734832805152,507.7412077747682,758.1676850555639,1009.7051676490328,1010.7046407725593,1513.4461803737117,2015.7269226022177
57,inf,inf,256.08922022919734,507.4576206320209,508.4532010968022,759.2524913867952,1010.3956321668163,1011.2869897939419,1514.246472551561,2016.9282265604304
58,inf,inf,256.1281730577399,508.02906177622106,509.0312646385364,759.7290310616949,1010.9283164457737,1011.841557593174,1514.4459410187815,2017.0030379842563
59,inf,inf,254.20624690007068,505.81530851222675,506.81807693972837,757.890896090105,1009.235247152439,1010.2212283652739,1512.7748346865428,2014.6229432414793
60,inf,inf,255.10280941644808,506.61372365181717,507.69558867702654,759.361511430201,1009.8574821392551,1010.8915662308175,1513.6529003200671,2016.0577222042907
61,inf,inf,254.57561076341378,506.45268014694324,507.4319353581427,757.7246911273328,1009.4848914057187,1010.3986099426238,1512.4975043129189,2015.335802944195
62,inf,inf,255.61471177992965,507.2305587953829,508.2498296500464,758.3654455988706,1010.051725140721,1011.0863374551692,1513.4376813553288,2015.5231326462417
63,inf,inf,255.08687094654022,507.2420587987138,508.1925598042786,759.7568424218488,1009.8890915940293,1010.8517717904466,1512.947468201957,2016.1459511647477
64,inf,inf,255.4473037141596,506.54888338516446,507.56504675288255,758.581085956818,1010.0510148645485,1011.6000466375117,1513.5338093676066,2015.73092777488
65,inf,inf,254.96400881877054,507.24973134209387,508.249788661161,758.7694476138853,1009.8472474369084,1010.8145551876843,1513.0104863029037,2015.2445506662782
66,inf,inf,254.58389818022488,506.4043061055502,507.40313440328674,758.4021182809805,1009.6402781284434,1010.6258466556252,1513.7647319320745,2016.3456955226238
67,inf,inf,255.21317526824413,507.37304628543325,508.3489961612104,758.843420061708,1010.1457721017684,1011.132068959332,1513.4931470179845,2015.722735691613
68,inf,inf,255.4116350695792,507.76833904131917,508.7754614528206,758.7796805372728,1009.932586250821,1010.9292887330713,1513.466308722885,2015.9686331330288
69,inf,inf,255.1781909754543,506.73953949340887,507.7069097465138,758.4651764661186,1009.4708315909184,1010.4702785582139,1513.1304895752899,2014.8276775663433
70,inf,inf,255.45647244894943,506.6418046274743,507.64015373787646,758.5151540766917,1010.355639835011,1011.2941911208387,1513.2197680651368,2015.556147198485
71,inf,inf,254.7677881328593,506.90943808116344,507.8348566387912,758.3946895239886,1009.4482323186293,1010.3871325709378,1513.398738432236,2015.482843950816
72,inf,inf,254.4312945670517,506.32636810102497,507.2387252992959,757.5686766786107,1009.1051766687442,1010.0793290566501,1512.364069222277,2014.9342288129212
73,inf,inf,254.5863007928495,506.9891194674521,507.9882401387295,758.7569954004921,1009.6664473020802,1010.6696617060427,1513.7225815346667,2016.5111185286007
74,inf,3.0389743706558887,254.94714998957127,506.8214658677451,509.3059570161775,758.1399398364379,1010.4883060333518,1011.4260614218035,1513.029644184169,2015.5887148800377
75,inf,inf,254.9463003239563,506.6899626579705,507.6730033802805,757.6435168648857,1009.5128564136053,1010.5128558483664,1513.4414946429708,2015.334551900807
76,inf,inf,255.23817714575497,507.17905426919947,508.13646681476865,758.4965693278282,1011.0820926206073,1011.7673166866986,1513.2993700095776,2015.1894717282448
77,inf,inf,255.4930005623217,507.14022710062056,508.13671679918394,758.2364871664292,1009.5174882786688,1010.4970674647275,1513.44618403085,2015.6910637281624
78,inf,inf,255.728704340661,505.7123159553169,506.75438266141265,757.8434360168009,1009.533775021037,1010.5304360122526,1512.316947436546,2015.278510596332
79,inf,inf,256.50140722534286,507.0119076236812,507.9981527762287,758.3755264693416,1009.2999058555806,1010.2374209768997,1513.1438973269555,2015.293992840279
80,inf,inf,255.49828250359678,506.71038560696473,507.70947217815376,758.0232600209935,1009.9586032436825,1010.946746795735,1513.6451362375567,2016.0928262743726
81,inf,inf,255.9867901705854,507.05406094320665,508.0039716022336,758.547280761188,1010.0220352402921,1010.99221154822,1513.9857970359917,2016.7944052168218
82,inf,inf,255.4063723212577,506.6186547828517,507.74870936194213,757.9959413164968,1009.7451755973294,1010.7662988388195,1513.8567987430217,2015.771858374849
83,inf,inf,255.4716109626844,507.43249971925854,508.3511428969676,758.5992402971857,1009.6873647847078,1010.6764173812583,1513.5247072458815,2016.2447521540194
84,inf,inf,255.139589703595,507.3817350662666,508.21587063607075,759.1204523176184,1009.7500765040272,1010.7136513764066,1513.4732635907267,2016.0432199859752
85,inf,inf,254.83135639532264,507.36648219078694,508.2441922029364,758.8477880229358,1009.4096206271232,1010.4127732226136,1513.283617263686,2015.777862285901
86,inf,2.5163153801878515,254.52300561021858,506.6484010989403,507.62372184513015,758.1336856232057,1010.0325656222988,1010.9874537549691,1513.4245025445482,2015.6741350447955
87,inf,inf,255.28553474270453,506.26931729745945,507.2671843783984,758.6512017144653,1009.6363002614764,1010.6378599486642,1512.9502955025127,2015.6435289537596
88,inf,inf,255.72987737324618,507.64433080164133,508.61837120363157,759.3575191553356,1010.6210484605197,1011.593833098693,1513.564700603138,2015.6283919997236
89,inf,inf,255.3677937878136,507.06360160885794,508.0296257989561,758.9755903863039,1010.527184478166,1011.5113935446193,1513.5371655595145,2015.5738116917112
90,inf,inf,255.51144313702505,507.41823065685384,508.33987966440554,759.4820339207707,1010.3098699920896,1011.3437187934164,1513.3824082853582,2016.37284731491
91,inf,inf,254.27664373037607,506.45970914053356,507.4213966980742,758.0310341767611,1009.4789742635107,1010.4778415586098,1512.8000124943005,2015.3065920988815
92,inf,inf,255.4730282108307,507.08511233068043,508.01773172889096,758.5962698477208,1010.0496950071143,1011.0420175249628,1513.69508739925,2015.3486474138874
93,inf,inf,255.74251957892133,506.91091453248004,507.8717933864694,758.1952291573232,1009.9066231538598,1010.9066009557737,1513.7197606898808,2015.58782961042
94,inf,inf,255.37768839698126,506.7104123050913,507.85518436590354,758.1205990330916,1009.6282047171184,1010.5400314995112,1513.5303769815946,2015.8610056424593
95,inf,inf,254.634414538151,507.11063014722413,508.05088406691067,758.4203000053965,1009.8079964897635,1010.8687065865932,1514.1222334525698,2016.1319186189828
96,inf,inf,255.56943670862046,507.9529650784428,508.95103782799504,759.2751936153091,1010.507483119565,1011.8922281920786,1513.9257730388904,2016.179472716606
97,inf,inf,254.51164097318463,506.340209810319,507.2942949342638,757.9483024030845,1009.3940099491996,1010.3704813937541,1513.1356192459264,2015.9575838916896
98,inf,inf,254.7555612903232,506.5922583844694,507.59519143773565,758.0735948855688,1009.5507927326266,1010.5506383223104,1513.4872385026547,2015.851305582111
99,inf,2.1455092706044727,254.5006761904414,507.1942559094275,508.1693897924091,758.6509149169488,1009.3848088964089,1010.3809752540116,1513.0245468769538,2014.7693841965847
