s_max,100
num_s,4
d,2
lamda,1
num_cores,4
num_trials,50
scaling,log-scale-factor-1.0
T,1.0,2.0,50.0,100.0
0,inf,inf,51.42252674133612,102.24942166274597
1,inf,inf,52.48251610447372,103.30289671724015
2,inf,inf,51.66275330589187,102.49581339580696
3,inf,2.179784420882313,52.860213639026696,103.27673916632939
4,inf,2.3890510529034934,52.341677399921295,102.83576852418302
5,inf,inf,52.187666381324945,102.50777926774899
6,inf,inf,52.59369093660382,102.64540378959919
7,inf,inf,51.97421871174225,101.8515785301316
8,inf,inf,51.57693739012983,102.28418256064494
9,inf,inf,51.785990931001265,102.13699149333206
10,inf,2.1031674268314346,52.93347189143395,103.42204666093518
11,inf,2.1597244788627625,51.74577844885611,102.02582229122571
12,inf,2.0776049263936756,51.81816088789589,102.26492120174541
13,inf,inf,51.828469387003224,102.5761930864833
14,inf,inf,52.09232398050501,102.42031035403436
15,inf,inf,52.71091285500281,102.39656881262002
16,inf,inf,51.848272083528805,102.05839932828935
17,inf,inf,54.61234179120627,103.0505809242337
18,inf,2.5370917807405777,51.582332171966996,102.26909947765773
19,inf,inf,53.6815782333768,102.93469839569863
20,inf,2.0413731635928296,51.15184972276914,102.68463180151116
21,inf,inf,52.69200193757161,104.21863626317041
22,inf,inf,52.4825437797641,102.80734123131033
23,inf,inf,53.584464602677535,103.03928699685943
24,inf,3.633177103895811,52.2034880012739,103.74578871130696
25,inf,2.117271696472172,51.99414671794265,102.76797363798283
26,inf,inf,53.76838888179228,102.58548728776645
27,inf,inf,51.8072422388742,102.72636848606474
28,inf,2.573381462783816,52.152564364848054,102.9158189264777
29,inf,inf,51.922851894792124,102.41170859845433
30,inf,inf,52.630752752624176,101.9393678144853
31,inf,2.1579314173532547,51.78245375432903,103.0996949244595
32,inf,inf,51.317554142901,102.77906471420758
33,inf,inf,53.36121773896413,103.507372509578
34,inf,inf,51.76128230568313,102.48995695327606
35,inf,inf,51.90816983429248,102.63843506393565
36,inf,inf,51.753237836852506,102.8318077647395
37,inf,inf,51.92985116286319,102.04133484615056
38,inf,inf,54.2698290135421,102.4321394583817
39,inf,2.109515095287124,52.60598810571145,102.13442252444862
40,inf,inf,51.66299293078482,102.65498013881052
41,inf,inf,51.787667154633105,102.31532886006764
42,inf,inf,52.344623361317716,102.71165395836432
43,inf,inf,52.3350483531991,102.21507786523516
44,inf,inf,51.950885303946734,102.64948402453301
45,inf,inf,51.83448893900946,102.43381961625687
46,inf,inf,51.66412140006084,102.7598898209257
47,inf,inf,51.45266717819633,102.27703772297197
48,inf,inf,53.33802044850962,103.88697970878947
49,inf,inf,51.72064035270775,102.74075906994702
